      0.0000000000       1.6449340694
      0.1163552836       1.5298563786 
      0.2327105669       1.4283172398 
      0.3490658505       1.3403166483 
      0.4654211338       1.2658546111 
      0.5817764174       1.2049311271 
      0.6981317007       1.1575461959 
      0.8144869843       1.1236998154 
      0.9308422676       1.1033919927 
      1.0471975512       1.0966227124 
      1.1780972451       0.9681122380 
      1.3089969390       0.8567364933 
      1.4398966329       0.7624954789 
      1.5707963268       0.6853891945 
      1.6942097418       0.6473120170 
      1.8176231566       0.6244657107 
      1.9410365716       0.6168502752 
      2.0521086451       0.6641421296 
      2.1631807185       0.7237709894 
      2.2742527920       0.7957368549 
      2.3853248655       0.8800397258 
      2.4963969389       0.9766796022 
      2.6074690124       1.0856564841 
      2.7185410858       1.2069703716 
      2.8296131593       1.3406212726 
      2.9406852327       1.4866118737 
      3.0517573062       1.6449340677 
      3.1651197664       1.5828206713 
      3.2784822267       1.5335583321 
      3.3918446870       1.4971470421 
      3.5052071472       1.4735867684 
      3.6185696075       1.4628775754 
      3.7319320678       1.4650194033 
      3.8452945280       1.4800122919 
      3.9586569883       1.5078562291 
      4.0655361408       1.3307973639 
      4.1724152933       1.1651616611 
      4.2792944458       1.0109490619 
      4.3861735984       0.8681596520 
      4.4930527509       0.7367933842 
      4.5999319034       0.6168502751 
      4.7233453184       0.6244657107 
      4.8467587332       0.6473120170 
      4.9701721482       0.6853891946 
      5.0627322094       0.7582117964 
      5.1552922706       0.8396017633 
      5.2478523319       0.9295590951 
      5.3404123931       1.0280837918 
      5.4329724543       1.1351758543 
      5.5255325155       1.2508352806 
      5.6180925767       1.3750620958 
      5.7106526379       1.5078562288 
      5.7908120023       1.3739917740 
      5.8709713667       1.2465516083 
      5.9511307311       1.1255375715 
      6.0312900955       1.0109490627 
      6.1114494598       0.9027860805 
      6.1916088242       0.8010486211 
      6.2717681886       0.7057366864 
      6.3519275530       0.6168502752 
